komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke
Cabai Merah,Cabai Merah Besar,2021-06-25,28.0,2021,6,25,540
Cabai Merah,Cabai Merah Besar,2021-06-28,26.5,2021,6,26,543
Cabai Merah,Cabai Merah Besar,2021-06-29,26.5,2021,6,26,544
Cabai Merah,Cabai Merah Besar,2021-06-30,26.75,2021,6,26,545
Cabai Merah,Cabai Merah Besar,2021-07-01,26.75,2021,7,26,546
Cabai Merah,Cabai Merah Besar,2021-07-02,26.0,2021,7,26,547
Cabai Merah,Cabai Merah Besar,2021-07-05,25.75,2021,7,27,550
Cabai Merah,Cabai Merah Besar,2021-07-06,25.75,2021,7,27,551
Cabai Merah,Cabai Merah Besar,2021-07-07,24.75,2021,7,27,552
Cabai Merah,Cabai Merah Besar,2021-07-08,24.75,2021,7,27,553
Cabai Merah,Cabai Merah Besar,2021-07-09,24.75,2021,7,27,554
Cabai Merah,Cabai Merah Besar,2021-07-12,24.0,2021,7,28,557
Cabai Merah,Cabai Merah Besar,2021-07-13,24.0,2021,7,28,558
Cabai Merah,Cabai Merah Besar,2021-07-14,24.25,2021,7,28,559
Cabai Merah,Cabai Merah Besar,2021-07-15,24.0,2021,7,28,560
Cabai Merah,Cabai Merah Besar,2021-07-16,24.75,2021,7,28,561
Cabai Merah,Cabai Merah Besar,2021-07-19,30.25,2021,7,29,564
Cabai Merah,Cabai Merah Besar,2021-07-21,28.25,2021,7,29,566
Cabai Merah,Cabai Merah Besar,2021-07-22,27.75,2021,7,29,567
Cabai Merah,Cabai Merah Besar,2021-07-23,25.75,2021,7,29,568
Cabai Merah,Cabai Merah Besar,2021-07-26,25.75,2021,7,30,571
Cabai Merah,Cabai Merah Besar,2021-07-27,25.75,2021,7,30,572
Cabai Merah,Cabai Merah Besar,2021-07-28,25.25,2021,7,30,573
Cabai Merah,Cabai Merah Besar,2021-07-29,25.0,2021,7,30,574
Cabai Merah,Cabai Merah Besar,2021-07-30,25.0,2021,7,30,575
Cabai Merah,Cabai Merah Besar,2021-08-02,23.0,2021,8,31,578
Cabai Merah,Cabai Merah Besar,2021-08-03,22.5,2021,8,31,579
Cabai Merah,Cabai Merah Besar,2021-08-04,22.0,2021,8,31,580
Cabai Merah,Cabai Merah Besar,2021-08-05,22.0,2021,8,31,581
Cabai Merah,Cabai Merah Besar,2021-08-06,21.5,2021,8,31,582
Cabai Merah,Cabai Merah Besar,2021-08-09,21.5,2021,8,32,585
Cabai Merah,Cabai Merah Besar,2021-08-10,21.5,2021,8,32,586
Cabai Merah,Cabai Merah Besar,2021-08-12,21.25,2021,8,32,588
Cabai Merah,Cabai Merah Besar,2021-08-13,21.25,2021,8,32,589
Cabai Merah,Cabai Merah Besar,2021-08-16,21.0,2021,8,33,592
Cabai Merah,Cabai Merah Besar,2021-08-18,18.5,2021,8,33,594
Cabai Merah,Cabai Merah Besar,2021-08-19,19.75,2021,8,33,595
Cabai Merah,Cabai Merah Besar,2021-08-20,19.75,2021,8,33,596
Cabai Merah,Cabai Merah Besar,2021-08-23,19.25,2021,8,34,599
Cabai Merah,Cabai Merah Besar,2021-08-24,18.75,2021,8,34,600
Cabai Merah,Cabai Merah Besar,2021-08-25,18.75,2021,8,34,601
Cabai Merah,Cabai Merah Besar,2021-08-26,18.75,2021,8,34,602
Cabai Merah,Cabai Merah Besar,2021-08-27,18.75,2021,8,34,603
Cabai Merah,Cabai Merah Besar,2021-08-30,19.25,2021,8,35,606
Cabai Merah,Cabai Merah Besar,2021-08-31,19.25,2021,8,35,607
Cabai Merah,Cabai Merah Besar,2021-09-01,20.5,2021,9,35,608
Cabai Merah,Cabai Merah Besar,2021-09-02,20.5,2021,9,35,609
Cabai Merah,Cabai Merah Besar,2021-09-03,20.0,2021,9,35,610
Cabai Merah,Cabai Merah Besar,2021-09-06,20.0,2021,9,36,613
Cabai Merah,Cabai Merah Besar,2021-09-07,20.0,2021,9,36,614
Cabai Merah,Cabai Merah Besar,2021-09-08,19.5,2021,9,36,615
Cabai Merah,Cabai Merah Besar,2021-09-09,18.75,2021,9,36,616
Cabai Merah,Cabai Merah Besar,2021-09-10,18.75,2021,9,36,617
Cabai Merah,Cabai Merah Besar,2021-09-13,23.0,2021,9,37,620
Cabai Merah,Cabai Merah Besar,2021-09-14,23.0,2021,9,37,621
Cabai Merah,Cabai Merah Besar,2021-09-15,23.0,2021,9,37,622
Cabai Merah,Cabai Merah Besar,2021-09-16,23.5,2021,9,37,623
Cabai Merah,Cabai Merah Besar,2021-09-17,23.0,2021,9,37,624
Cabai Merah,Cabai Merah Besar,2021-09-20,25.25,2021,9,38,627
Cabai Merah,Cabai Merah Besar,2021-09-21,25.25,2021,9,38,628
Cabai Merah,Cabai Merah Besar,2021-09-22,25.25,2021,9,38,629
Cabai Merah,Cabai Merah Besar,2021-09-23,25.25,2021,9,38,630
Cabai Merah,Cabai Merah Besar,2021-09-24,25.25,2021,9,38,631
Cabai Merah,Cabai Merah Besar,2021-09-27,26.5,2021,9,39,634
Cabai Merah,Cabai Merah Besar,2021-09-28,27.0,2021,9,39,635
Cabai Merah,Cabai Merah Besar,2021-09-29,27.5,2021,9,39,636
Cabai Merah,Cabai Merah Besar,2021-09-30,27.5,2021,9,39,637
Cabai Merah,Cabai Merah Besar,2021-10-01,27.5,2021,10,39,638
Cabai Merah,Cabai Merah Besar,2021-10-04,32.25,2021,10,40,641
Cabai Merah,Cabai Merah Besar,2021-10-05,32.25,2021,10,40,642
Cabai Merah,Cabai Merah Besar,2021-10-06,32.25,2021,10,40,643
Cabai Merah,Cabai Merah Besar,2021-10-07,33.0,2021,10,40,644
Cabai Merah,Cabai Merah Besar,2021-10-08,33.0,2021,10,40,645
Cabai Merah,Cabai Merah Besar,2021-10-11,31.5,2021,10,41,648
Cabai Merah,Cabai Merah Besar,2021-10-12,31.5,2021,10,41,649
Cabai Merah,Cabai Merah Besar,2021-10-13,31.5,2021,10,41,650
Cabai Merah,Cabai Merah Besar,2021-10-14,31.5,2021,10,41,651
Cabai Merah,Cabai Merah Besar,2021-10-15,30.5,2021,10,41,652
Cabai Merah,Cabai Merah Besar,2021-10-18,27.5,2021,10,42,655
Cabai Merah,Cabai Merah Besar,2021-10-19,26.25,2021,10,42,656
Cabai Merah,Cabai Merah Besar,2021-10-21,25.75,2021,10,42,658
Cabai Merah,Cabai Merah Besar,2021-10-22,25.25,2021,10,42,659
Cabai Merah,Cabai Merah Besar,2021-10-25,24.5,2021,10,43,662
Cabai Merah,Cabai Merah Besar,2021-10-26,24.0,2021,10,43,663
Cabai Merah,Cabai Merah Besar,2021-10-27,23.75,2021,10,43,664
Cabai Merah,Cabai Merah Besar,2021-10-28,23.75,2021,10,43,665
Cabai Merah,Cabai Merah Besar,2021-10-29,23.75,2021,10,43,666
Cabai Merah,Cabai Merah Besar,2021-11-01,24.5,2021,11,44,669
Cabai Merah,Cabai Merah Besar,2021-11-02,25.0,2021,11,44,670
Cabai Merah,Cabai Merah Besar,2021-11-03,26.25,2021,11,44,671
Cabai Merah,Cabai Merah Besar,2021-11-04,26.75,2021,11,44,672
Cabai Merah,Cabai Merah Besar,2021-11-05,28.75,2021,11,44,673
Cabai Merah,Cabai Merah Besar,2021-11-08,30.75,2021,11,45,676
Cabai Merah,Cabai Merah Besar,2021-11-09,30.0,2021,11,45,677
Cabai Merah,Cabai Merah Besar,2021-11-10,29.25,2021,11,45,678
Cabai Merah,Cabai Merah Besar,2021-11-11,28.75,2021,11,45,679
Cabai Merah,Cabai Merah Besar,2021-11-12,28.75,2021,11,45,680
Cabai Merah,Cabai Merah Besar,2021-11-15,30.5,2021,11,46,683
Cabai Merah,Cabai Merah Besar,2021-11-16,30.5,2021,11,46,684
Cabai Merah,Cabai Merah Besar,2021-11-17,30.5,2021,11,46,685
Cabai Merah,Cabai Merah Besar,2021-11-18,33.75,2021,11,46,686
Cabai Merah,Cabai Merah Besar,2021-11-19,34.75,2021,11,46,687
Cabai Merah,Cabai Merah Besar,2021-11-22,41.5,2021,11,47,690
Cabai Merah,Cabai Merah Besar,2021-11-23,42.5,2021,11,47,691
Cabai Merah,Cabai Merah Besar,2021-11-24,42.25,2021,11,47,692
Cabai Merah,Cabai Merah Besar,2021-11-25,41.0,2021,11,47,693
Cabai Merah,Cabai Merah Besar,2021-11-26,41.0,2021,11,47,694
Cabai Merah,Cabai Merah Besar,2021-11-29,40.0,2021,11,48,697
Cabai Merah,Cabai Merah Besar,2021-11-30,40.75,2021,11,48,698
Cabai Merah,Cabai Merah Besar,2021-12-01,44.0,2021,12,48,699
Cabai Merah,Cabai Merah Besar,2021-12-02,43.0,2021,12,48,700
Cabai Merah,Cabai Merah Besar,2021-12-03,42.5,2021,12,48,701
Cabai Merah,Cabai Merah Besar,2021-12-06,50.0,2021,12,49,704
Cabai Merah,Cabai Merah Besar,2021-12-07,50.0,2021,12,49,705
Cabai Merah,Cabai Merah Besar,2021-12-08,47.75,2021,12,49,706
Cabai Merah,Cabai Merah Besar,2021-12-09,49.5,2021,12,49,707
Cabai Merah,Cabai Merah Besar,2021-12-10,49.0,2021,12,49,708
Cabai Merah,Cabai Merah Besar,2021-12-13,43.5,2021,12,50,711
Cabai Merah,Cabai Merah Besar,2021-12-14,42.5,2021,12,50,712
Cabai Merah,Cabai Merah Besar,2021-12-15,43.5,2021,12,50,713
Cabai Merah,Cabai Merah Besar,2021-12-16,43.5,2021,12,50,714
Cabai Merah,Cabai Merah Besar,2021-12-17,43.0,2021,12,50,715
Cabai Merah,Cabai Merah Besar,2021-12-20,38.25,2021,12,51,718
Cabai Merah,Cabai Merah Besar,2021-12-21,37.75,2021,12,51,719
Cabai Merah,Cabai Merah Besar,2021-12-22,36.25,2021,12,51,720
Cabai Merah,Cabai Merah Besar,2021-12-23,36.25,2021,12,51,721
Cabai Merah,Cabai Merah Besar,2021-12-24,33.75,2021,12,51,722
Cabai Merah,Cabai Merah Besar,2021-12-27,33.75,2021,12,52,725
Cabai Merah,Cabai Merah Besar,2021-12-28,33.5,2021,12,52,726
Cabai Merah,Cabai Merah Besar,2021-12-29,33.0,2021,12,52,727
Cabai Merah,Cabai Merah Besar,2021-12-30,31.25,2021,12,52,728
Cabai Merah,Cabai Merah Besar,2021-12-31,29.5,2021,12,52,729
Cabai Merah,Cabai Merah Besar,2022-01-03,28.5,2022,1,1,732
Cabai Merah,Cabai Merah Besar,2022-01-04,28.0,2022,1,1,733
Cabai Merah,Cabai Merah Besar,2022-01-05,28.0,2022,1,1,734
Cabai Merah,Cabai Merah Besar,2022-01-06,28.0,2022,1,1,735
Cabai Merah,Cabai Merah Besar,2022-01-07,28.0,2022,1,1,736
Cabai Merah,Cabai Merah Besar,2022-01-10,25.75,2022,1,2,739
Cabai Merah,Cabai Merah Besar,2022-01-11,25.25,2022,1,2,740
Cabai Merah,Cabai Merah Besar,2022-01-12,24.0,2022,1,2,741
Cabai Merah,Cabai Merah Besar,2022-01-13,24.0,2022,1,2,742
Cabai Merah,Cabai Merah Besar,2022-01-14,24.0,2022,1,2,743
Cabai Merah,Cabai Merah Besar,2022-01-17,28.75,2022,1,3,746
Cabai Merah,Cabai Merah Besar,2022-01-18,29.75,2022,1,3,747
Cabai Merah,Cabai Merah Besar,2022-01-19,29.75,2022,1,3,748
Cabai Merah,Cabai Merah Besar,2022-01-20,31.75,2022,1,3,749
Cabai Merah,Cabai Merah Besar,2022-01-21,33.5,2022,1,3,750
Cabai Merah,Cabai Merah Besar,2022-01-24,34.75,2022,1,4,753
Cabai Merah,Cabai Merah Besar,2022-01-25,34.0,2022,1,4,754
Cabai Merah,Cabai Merah Besar,2022-01-26,33.75,2022,1,4,755
Cabai Merah,Cabai Merah Besar,2022-01-27,33.75,2022,1,4,756
Cabai Merah,Cabai Merah Besar,2022-01-28,29.75,2022,1,4,757
Cabai Merah,Cabai Merah Besar,2022-01-31,27.5,2022,1,5,760
Cabai Merah,Cabai Merah Besar,2022-02-02,27.0,2022,2,5,762
Cabai Merah,Cabai Merah Besar,2022-02-03,27.0,2022,2,5,763
Cabai Merah,Cabai Merah Besar,2022-02-04,31.0,2022,2,5,764
Cabai Merah,Cabai Merah Besar,2022-02-07,31.5,2022,2,6,767
Cabai Merah,Cabai Merah Besar,2022-02-08,31.25,2022,2,6,768
Cabai Merah,Cabai Merah Besar,2022-02-09,30.5,2022,2,6,769
Cabai Merah,Cabai Merah Besar,2022-02-10,29.75,2022,2,6,770
Cabai Merah,Cabai Merah Besar,2022-02-11,31.0,2022,2,6,771
Cabai Merah,Cabai Merah Besar,2022-02-14,33.75,2022,2,7,774
Cabai Merah,Cabai Merah Besar,2022-02-15,34.25,2022,2,7,775
Cabai Merah,Cabai Merah Besar,2022-02-16,34.25,2022,2,7,776
Cabai Merah,Cabai Merah Besar,2022-02-17,34.75,2022,2,7,777
Cabai Merah,Cabai Merah Besar,2022-02-18,34.75,2022,2,7,778
Cabai Merah,Cabai Merah Besar,2022-02-21,38.75,2022,2,8,781
Cabai Merah,Cabai Merah Besar,2022-02-22,38.75,2022,2,8,782
Cabai Merah,Cabai Merah Besar,2022-02-23,38.75,2022,2,8,783
Cabai Merah,Cabai Merah Besar,2022-02-24,43.75,2022,2,8,784
Cabai Merah,Cabai Merah Besar,2022-02-25,44.5,2022,2,8,785
Cabai Merah,Cabai Merah Besar,2022-03-01,47.75,2022,3,9,789
Cabai Merah,Cabai Merah Besar,2022-03-02,48.25,2022,3,9,790
Cabai Merah,Cabai Merah Besar,2022-03-04,50.75,2022,3,9,792
Cabai Merah,Cabai Merah Besar,2022-03-07,51.0,2022,3,10,795
Cabai Merah,Cabai Merah Besar,2022-03-08,51.0,2022,3,10,796
Cabai Merah,Cabai Merah Besar,2022-03-09,51.0,2022,3,10,797
Cabai Merah,Cabai Merah Besar,2022-03-10,51.0,2022,3,10,798
Cabai Merah,Cabai Merah Besar,2022-03-11,50.5,2022,3,10,799
Cabai Merah,Cabai Merah Besar,2022-03-14,51.75,2022,3,11,802
Cabai Merah,Cabai Merah Besar,2022-03-15,51.75,2022,3,11,803
Cabai Merah,Cabai Merah Besar,2022-03-16,51.75,2022,3,11,804
Cabai Merah,Cabai Merah Besar,2022-03-17,50.5,2022,3,11,805
Cabai Merah,Cabai Merah Besar,2022-03-18,50.5,2022,3,11,806
Cabai Merah,Cabai Merah Besar,2022-03-21,48.0,2022,3,12,809
Cabai Merah,Cabai Merah Besar,2022-03-22,48.0,2022,3,12,810
Cabai Merah,Cabai Merah Besar,2022-03-23,48.0,2022,3,12,811
Cabai Merah,Cabai Merah Besar,2022-03-24,49.5,2022,3,12,812
Cabai Merah,Cabai Merah Besar,2022-03-25,50.25,2022,3,12,813
Cabai Merah,Cabai Merah Besar,2022-03-28,49.75,2022,3,13,816
Cabai Merah,Cabai Merah Besar,2022-03-29,49.75,2022,3,13,817
Cabai Merah,Cabai Merah Besar,2022-03-30,49.75,2022,3,13,818
Cabai Merah,Cabai Merah Besar,2022-03-31,55.5,2022,3,13,819
Cabai Merah,Cabai Merah Besar,2022-04-01,56.25,2022,4,13,820
Cabai Merah,Cabai Merah Besar,2022-04-04,65.0,2022,4,14,823
Cabai Merah,Cabai Merah Besar,2022-04-05,65.0,2022,4,14,824
Cabai Merah,Cabai Merah Besar,2022-04-06,60.75,2022,4,14,825
Cabai Merah,Cabai Merah Besar,2022-04-07,59.5,2022,4,14,826
Cabai Merah,Cabai Merah Besar,2022-04-08,49.5,2022,4,14,827
Cabai Merah,Cabai Merah Besar,2022-04-11,42.5,2022,4,15,830
Cabai Merah,Cabai Merah Besar,2022-04-12,37.0,2022,4,15,831
Cabai Merah,Cabai Merah Besar,2022-04-13,34.5,2022,4,15,832
Cabai Merah,Cabai Merah Besar,2022-04-14,33.25,2022,4,15,833
Cabai Merah,Cabai Merah Besar,2022-04-18,33.25,2022,4,16,837
Cabai Merah,Cabai Merah Besar,2022-04-19,34.0,2022,4,16,838
Cabai Merah,Cabai Merah Besar,2022-04-20,34.0,2022,4,16,839
Cabai Merah,Cabai Merah Besar,2022-04-21,35.75,2022,4,16,840
Cabai Merah,Cabai Merah Besar,2022-04-22,39.5,2022,4,16,841
Cabai Merah,Cabai Merah Besar,2022-04-25,47.1,2022,4,17,844
Cabai Merah,Cabai Merah Besar,2022-04-26,50.5,2022,4,17,845
Cabai Merah,Cabai Merah Besar,2022-04-27,51.5,2022,4,17,846
Cabai Merah,Cabai Merah Besar,2022-04-28,53.0,2022,4,17,847
Cabai Merah,Cabai Merah Besar,2022-05-09,40.0,2022,5,19,858
Cabai Merah,Cabai Merah Besar,2022-05-10,38.0,2022,5,19,859
Cabai Merah,Cabai Merah Besar,2022-05-11,37.25,2022,5,19,860
Cabai Merah,Cabai Merah Besar,2022-05-12,39.5,2022,5,19,861
Cabai Merah,Cabai Merah Besar,2022-05-13,40.0,2022,5,19,862
Cabai Merah,Cabai Merah Besar,2022-05-17,47.0,2022,5,20,866
Cabai Merah,Cabai Merah Besar,2022-05-18,47.5,2022,5,20,867
Cabai Merah,Cabai Merah Besar,2022-05-19,50.5,2022,5,20,868
Cabai Merah,Cabai Merah Besar,2022-05-20,53.25,2022,5,20,869
Cabai Merah,Cabai Merah Besar,2022-05-23,53.75,2022,5,21,872
Cabai Merah,Cabai Merah Besar,2022-05-24,53.75,2022,5,21,873
Cabai Merah,Cabai Merah Besar,2022-05-25,53.75,2022,5,21,874
Cabai Merah,Cabai Merah Besar,2022-05-27,55.5,2022,5,21,876
Cabai Merah,Cabai Merah Besar,2022-05-30,61.0,2022,5,22,879
Cabai Merah,Cabai Merah Besar,2022-05-31,62.75,2022,5,22,880
Cabai Merah,Cabai Merah Besar,2022-06-02,62.75,2022,6,22,882
Cabai Merah,Cabai Merah Besar,2022-06-03,62.75,2022,6,22,883
Cabai Merah,Cabai Merah Besar,2022-06-06,69.25,2022,6,23,886
Cabai Merah,Cabai Merah Besar,2022-06-07,70.0,2022,6,23,887
Cabai Merah,Cabai Merah Besar,2022-06-08,70.0,2022,6,23,888
Cabai Merah,Cabai Merah Besar,2022-06-09,71.25,2022,6,23,889
Cabai Merah,Cabai Merah Besar,2022-06-10,71.25,2022,6,23,890
Cabai Merah,Cabai Merah Besar,2022-06-13,80.0,2022,6,24,893
Cabai Merah,Cabai Merah Besar,2022-06-14,80.0,2022,6,24,894
Cabai Merah,Cabai Merah Besar,2022-06-15,80.0,2022,6,24,895
Cabai Merah,Cabai Merah Besar,2022-06-16,80.0,2022,6,24,896
Cabai Merah,Cabai Merah Besar,2022-06-17,77.5,2022,6,24,897
Cabai Merah,Cabai Merah Besar,2022-06-20,75.25,2022,6,25,900
Cabai Merah,Cabai Merah Besar,2022-06-21,75.25,2022,6,25,901
Cabai Merah,Cabai Merah Besar,2022-06-22,75.25,2022,6,25,902
Cabai Merah,Cabai Merah Besar,2022-06-23,74.0,2022,6,25,903
Cabai Merah,Cabai Merah Besar,2022-06-24,74.0,2022,6,25,904
Cabai Merah,Cabai Merah Besar,2022-06-27,73.0,2022,6,26,907
Cabai Merah,Cabai Merah Besar,2022-06-28,72.5,2022,6,26,908
Cabai Merah,Cabai Merah Besar,2022-06-29,69.25,2022,6,26,909
Cabai Merah,Cabai Merah Besar,2022-06-30,69.25,2022,6,26,910
Cabai Merah,Cabai Merah Besar,2022-07-01,73.25,2022,7,26,911
Cabai Merah,Cabai Merah Besar,2022-07-04,83.25,2022,7,27,914
Cabai Merah,Cabai Merah Besar,2022-07-05,90.75,2022,7,27,915
Cabai Merah,Cabai Merah Besar,2022-07-06,90.75,2022,7,27,916
Cabai Merah,Cabai Merah Besar,2022-07-07,90.75,2022,7,27,917
Cabai Merah,Cabai Merah Besar,2022-07-08,90.75,2022,7,27,918
Cabai Merah,Cabai Merah Besar,2022-07-11,113.75,2022,7,28,921
Cabai Merah,Cabai Merah Besar,2022-07-12,115.0,2022,7,28,922
Cabai Merah,Cabai Merah Besar,2022-07-13,110.0,2022,7,28,923
Cabai Merah,Cabai Merah Besar,2022-07-14,98.75,2022,7,28,924
Cabai Merah,Cabai Merah Besar,2022-07-15,97.5,2022,7,28,925
Cabai Merah,Cabai Merah Besar,2022-07-18,97.5,2022,7,29,928
Cabai Merah,Cabai Merah Besar,2022-07-19,97.5,2022,7,29,929
Cabai Merah,Cabai Merah Besar,2022-07-20,95.0,2022,7,29,930
Cabai Merah,Cabai Merah Besar,2022-07-21,92.5,2022,7,29,931
Cabai Merah,Cabai Merah Besar,2022-07-22,88.75,2022,7,29,932
Cabai Merah,Cabai Merah Besar,2022-07-25,82.5,2022,7,30,935
Cabai Merah,Cabai Merah Besar,2022-07-26,81.25,2022,7,30,936
Cabai Merah,Cabai Merah Besar,2022-07-27,81.25,2022,7,30,937
Cabai Merah,Cabai Merah Besar,2022-07-28,80.0,2022,7,30,938
Cabai Merah,Cabai Merah Besar,2022-07-29,81.25,2022,7,30,939
Cabai Merah,Cabai Merah Besar,2022-08-01,76.25,2022,8,31,942
Cabai Merah,Cabai Merah Besar,2022-08-02,71.75,2022,8,31,943
Cabai Merah,Cabai Merah Besar,2022-08-03,71.25,2022,8,31,944
Cabai Merah,Cabai Merah Besar,2022-08-04,70.5,2022,8,31,945
Cabai Merah,Cabai Merah Besar,2022-08-05,70.5,2022,8,31,946
Cabai Merah,Cabai Merah Besar,2022-08-08,69.25,2022,8,32,949
Cabai Merah,Cabai Merah Besar,2022-08-09,69.25,2022,8,32,950
Cabai Merah,Cabai Merah Besar,2022-08-10,69.25,2022,8,32,951
Cabai Merah,Cabai Merah Besar,2022-08-11,68.0,2022,8,32,952
Cabai Merah,Cabai Merah Besar,2022-08-12,66.25,2022,8,32,953
Cabai Merah,Cabai Merah Besar,2022-08-15,62.5,2022,8,33,956
Cabai Merah,Cabai Merah Besar,2022-08-16,61.25,2022,8,33,957
Cabai Merah,Cabai Merah Besar,2022-08-18,61.25,2022,8,33,959
Cabai Merah,Cabai Merah Besar,2022-08-19,61.25,2022,8,33,960
Cabai Merah,Cabai Merah Besar,2022-08-22,60.0,2022,8,34,963
Cabai Merah,Cabai Merah Besar,2022-08-23,60.0,2022,8,34,964
Cabai Merah,Cabai Merah Besar,2022-08-24,58.75,2022,8,34,965
Cabai Merah,Cabai Merah Besar,2022-08-25,53.75,2022,8,34,966
Cabai Merah,Cabai Merah Besar,2022-08-26,51.25,2022,8,34,967
Cabai Merah,Cabai Merah Besar,2022-08-29,53.0,2022,8,35,970
Cabai Merah,Cabai Merah Besar,2022-08-30,53.0,2022,8,35,971
Cabai Merah,Cabai Merah Besar,2022-08-31,53.0,2022,8,35,972
Cabai Merah,Cabai Merah Besar,2022-09-01,57.0,2022,9,35,973
Cabai Merah,Cabai Merah Besar,2022-09-02,60.0,2022,9,35,974
Cabai Merah,Cabai Merah Besar,2022-09-05,60.0,2022,9,36,977
Cabai Merah,Cabai Merah Besar,2022-09-06,60.0,2022,9,36,978
Cabai Merah,Cabai Merah Besar,2022-09-07,61.0,2022,9,36,979
Cabai Merah,Cabai Merah Besar,2022-09-08,61.75,2022,9,36,980
Cabai Merah,Cabai Merah Besar,2022-09-09,61.75,2022,9,36,981
Cabai Merah,Cabai Merah Besar,2022-09-12,57.75,2022,9,37,984
Cabai Merah,Cabai Merah Besar,2022-09-13,55.0,2022,9,37,985
Cabai Merah,Cabai Merah Besar,2022-09-14,52.5,2022,9,37,986
Cabai Merah,Cabai Merah Besar,2022-09-15,52.5,2022,9,37,987
Cabai Merah,Cabai Merah Besar,2022-09-16,51.25,2022,9,37,988
Cabai Merah,Cabai Merah Besar,2022-09-19,47.5,2022,9,38,991
Cabai Merah,Cabai Merah Besar,2022-09-20,45.0,2022,9,38,992
Cabai Merah,Cabai Merah Besar,2022-09-21,42.5,2022,9,38,993
Cabai Merah,Cabai Merah Besar,2022-09-22,42.5,2022,9,38,994
Cabai Merah,Cabai Merah Besar,2022-09-23,40.0,2022,9,38,995
Cabai Merah,Cabai Merah Besar,2022-09-26,40.0,2022,9,39,998
Cabai Merah,Cabai Merah Besar,2022-09-27,40.0,2022,9,39,999
Cabai Merah,Cabai Merah Besar,2022-09-28,40.0,2022,9,39,1000
Cabai Merah,Cabai Merah Besar,2022-09-29,40.0,2022,9,39,1001
Cabai Merah,Cabai Merah Besar,2022-09-30,40.0,2022,9,39,1002
Cabai Merah,Cabai Merah Besar,2022-10-03,40.0,2022,10,40,1005
Cabai Merah,Cabai Merah Besar,2022-10-04,38.75,2022,10,40,1006
Cabai Merah,Cabai Merah Besar,2022-10-05,38.75,2022,10,40,1007
Cabai Merah,Cabai Merah Besar,2022-10-06,38.75,2022,10,40,1008
Cabai Merah,Cabai Merah Besar,2022-10-07,38.75,2022,10,40,1009
Cabai Merah,Cabai Merah Besar,2022-10-10,47.5,2022,10,41,1012
Cabai Merah,Cabai Merah Besar,2022-10-11,50.0,2022,10,41,1013
Cabai Merah,Cabai Merah Besar,2022-10-12,47.5,2022,10,41,1014
Cabai Merah,Cabai Merah Besar,2022-10-13,43.5,2022,10,41,1015
Cabai Merah,Cabai Merah Besar,2022-10-14,39.5,2022,10,41,1016
Cabai Merah,Cabai Merah Besar,2022-10-17,36.25,2022,10,42,1019
Cabai Merah,Cabai Merah Besar,2022-10-18,33.5,2022,10,42,1020
Cabai Merah,Cabai Merah Besar,2022-10-19,32.5,2022,10,42,1021
Cabai Merah,Cabai Merah Besar,2022-10-20,32.25,2022,10,42,1022
Cabai Merah,Cabai Merah Besar,2022-10-21,32.25,2022,10,42,1023
Cabai Merah,Cabai Merah Besar,2022-10-24,32.25,2022,10,43,1026
Cabai Merah,Cabai Merah Besar,2022-10-25,32.25,2022,10,43,1027
Cabai Merah,Cabai Merah Besar,2022-10-26,32.25,2022,10,43,1028
Cabai Merah,Cabai Merah Besar,2022-10-27,32.25,2022,10,43,1029
Cabai Merah,Cabai Merah Besar,2022-10-28,32.25,2022,10,43,1030
Cabai Merah,Cabai Merah Besar,2022-10-31,33.0,2022,10,44,1033
Cabai Merah,Cabai Merah Besar,2022-11-01,33.0,2022,11,44,1034
Cabai Merah,Cabai Merah Besar,2022-11-02,32.0,2022,11,44,1035
Cabai Merah,Cabai Merah Besar,2022-11-03,30.75,2022,11,44,1036
Cabai Merah,Cabai Merah Besar,2022-11-04,30.75,2022,11,44,1037
Cabai Merah,Cabai Merah Besar,2022-11-07,29.5,2022,11,45,1040
Cabai Merah,Cabai Merah Besar,2022-11-08,28.25,2022,11,45,1041
Cabai Merah,Cabai Merah Besar,2022-11-09,28.25,2022,11,45,1042
Cabai Merah,Cabai Merah Besar,2022-11-10,28.25,2022,11,45,1043
Cabai Merah,Cabai Merah Besar,2022-11-11,28.25,2022,11,45,1044
Cabai Merah,Cabai Merah Besar,2022-11-14,26.75,2022,11,46,1047
Cabai Merah,Cabai Merah Besar,2022-11-15,26.75,2022,11,46,1048
Cabai Merah,Cabai Merah Besar,2022-11-16,26.75,2022,11,46,1049
Cabai Merah,Cabai Merah Besar,2022-11-17,26.75,2022,11,46,1050
Cabai Merah,Cabai Merah Besar,2022-11-18,26.75,2022,11,46,1051
Cabai Merah,Cabai Merah Besar,2022-11-21,26.75,2022,11,47,1054
Cabai Merah,Cabai Merah Besar,2022-11-22,26.75,2022,11,47,1055
Cabai Merah,Cabai Merah Besar,2022-11-23,27.5,2022,11,47,1056
Cabai Merah,Cabai Merah Besar,2022-11-24,27.5,2022,11,47,1057
Cabai Merah,Cabai Merah Besar,2022-11-25,27.5,2022,11,47,1058
Cabai Merah,Cabai Merah Besar,2022-11-28,28.0,2022,11,48,1061
Cabai Merah,Cabai Merah Besar,2022-11-29,28.5,2022,11,48,1062
Cabai Merah,Cabai Merah Besar,2022-11-30,28.75,2022,11,48,1063
