komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke,lag_1,lag_7,mean_7,mean_14,delta_7
Cabai Merah,Cabai Merah Besar,2025-03-04,96.25,2025,3,10,1888,86.25,45.75,60.42857142857143,51.910714285714285,40.5
Cabai Merah,Cabai Merah Besar,2025-03-05,85.0,2025,3,10,1889,96.25,52.5,67.64285714285714,55.75,43.75
Cabai Merah,Cabai Merah Besar,2025-03-06,65.0,2025,3,10,1890,85.0,54.5,72.28571428571429,58.607142857142854,30.5
Cabai Merah,Cabai Merah Besar,2025-03-07,57.5,2025,3,10,1891,65.0,54.5,73.78571428571429,60.035714285714285,10.5
Cabai Merah,Cabai Merah Besar,2025-03-10,50.0,2025,3,11,1894,57.5,62.5,74.21428571428571,61.107142857142854,-5.0
Cabai Merah,Cabai Merah Besar,2025-03-11,47.5,2025,3,11,1895,50.0,67.0,72.42857142857143,61.67857142857143,-17.0
Cabai Merah,Cabai Merah Besar,2025-03-12,46.25,2025,3,11,1896,47.5,86.25,69.64285714285714,62.017857142857146,-38.75
Cabai Merah,Cabai Merah Besar,2025-03-13,46.25,2025,3,11,1897,46.25,96.25,63.92857142857143,62.17857142857143,-50.0
Cabai Merah,Cabai Merah Besar,2025-03-14,46.25,2025,3,11,1898,46.25,85.0,56.785714285714285,62.214285714285715,-38.75
Cabai Merah,Cabai Merah Besar,2025-03-17,48.75,2025,3,12,1901,46.25,65.0,51.25,61.767857142857146,-18.75
Cabai Merah,Cabai Merah Besar,2025-03-18,48.75,2025,3,12,1902,48.75,57.5,48.92857142857143,61.357142857142854,-8.75
Cabai Merah,Cabai Merah Besar,2025-03-19,48.75,2025,3,12,1903,48.75,50.0,47.67857142857143,60.94642857142857,-1.25
Cabai Merah,Cabai Merah Besar,2025-03-20,53.75,2025,3,12,1904,48.75,47.5,47.5,59.964285714285715,1.25
Cabai Merah,Cabai Merah Besar,2025-03-21,53.75,2025,3,12,1905,53.75,46.25,48.392857142857146,59.017857142857146,7.5
Cabai Merah,Cabai Merah Besar,2025-03-24,55.0,2025,3,13,1908,53.75,46.25,49.464285714285715,56.69642857142857,7.5
Cabai Merah,Cabai Merah Besar,2025-03-25,55.0,2025,3,13,1909,55.0,46.25,50.714285714285715,53.75,8.75
Cabai Merah,Cabai Merah Besar,2025-03-26,58.75,2025,3,13,1910,55.0,48.75,51.964285714285715,51.607142857142854,6.25
Cabai Merah,Cabai Merah Besar,2025-03-27,60.0,2025,3,13,1911,58.75,48.75,53.392857142857146,51.160714285714285,10.0
Cabai Merah,Cabai Merah Besar,2025-03-28,60.0,2025,3,13,1912,60.0,48.75,55.0,51.339285714285715,11.25
Cabai Merah,Cabai Merah Besar,2025-03-31,60.0,2025,3,14,1915,60.0,53.75,56.607142857142854,52.05357142857143,6.25
Cabai Merah,Cabai Merah Besar,2025-04-01,60.0,2025,4,14,1916,60.0,53.75,57.5,52.94642857142857,6.25
Cabai Merah,Cabai Merah Besar,2025-04-02,60.0,2025,4,14,1917,60.0,55.0,58.392857142857146,53.92857142857143,5.0
Cabai Merah,Cabai Merah Besar,2025-04-03,60.0,2025,4,14,1918,60.0,55.0,59.107142857142854,54.910714285714285,5.0
Cabai Merah,Cabai Merah Besar,2025-04-04,60.0,2025,4,14,1919,60.0,58.75,59.82142857142857,55.892857142857146,1.25
Cabai Merah,Cabai Merah Besar,2025-04-07,60.0,2025,4,15,1922,60.0,60.0,60.0,56.69642857142857,0.0
Cabai Merah,Cabai Merah Besar,2025-04-08,42.5,2025,4,15,1923,60.0,60.0,60.0,57.5,0.0
Cabai Merah,Cabai Merah Besar,2025-04-09,40.0,2025,4,15,1924,42.5,60.0,57.5,57.05357142857143,-17.5
Cabai Merah,Cabai Merah Besar,2025-04-10,42.75,2025,4,15,1925,40.0,60.0,54.642857142857146,56.07142857142857,-20.0
Cabai Merah,Cabai Merah Besar,2025-04-11,41.5,2025,4,15,1926,42.75,60.0,52.17857142857143,55.285714285714285,-17.25
Cabai Merah,Cabai Merah Besar,2025-04-14,37.5,2025,4,16,1929,41.5,60.0,49.535714285714285,54.32142857142857,-18.5
Cabai Merah,Cabai Merah Besar,2025-04-15,36.25,2025,4,16,1930,37.5,60.0,46.32142857142857,53.07142857142857,-22.5
Cabai Merah,Cabai Merah Besar,2025-04-16,36.25,2025,4,16,1931,36.25,60.0,42.92857142857143,51.464285714285715,-23.75
Cabai Merah,Cabai Merah Besar,2025-04-17,35.0,2025,4,16,1932,36.25,42.5,39.535714285714285,49.767857142857146,-6.25
Cabai Merah,Cabai Merah Besar,2025-04-18,35.0,2025,4,16,1933,35.0,40.0,38.464285714285715,47.982142857142854,-5.0
Cabai Merah,Cabai Merah Besar,2025-04-21,36.25,2025,4,17,1936,35.0,42.75,37.75,46.19642857142857,-7.75
Cabai Merah,Cabai Merah Besar,2025-04-22,36.25,2025,4,17,1937,36.25,41.5,36.82142857142857,44.5,-5.25
Cabai Merah,Cabai Merah Besar,2025-04-23,35.25,2025,4,17,1938,36.25,37.5,36.07142857142857,42.80357142857143,-1.25
Cabai Merah,Cabai Merah Besar,2025-04-24,35.25,2025,4,17,1939,35.25,36.25,35.75,41.035714285714285,-1.0
Cabai Merah,Cabai Merah Besar,2025-04-25,33.75,2025,4,17,1940,35.25,36.25,35.607142857142854,39.267857142857146,-1.0
Cabai Merah,Cabai Merah Besar,2025-04-28,33.75,2025,4,18,1943,33.75,35.0,35.25,37.392857142857146,-1.25
Cabai Merah,Cabai Merah Besar,2025-04-29,33.75,2025,4,18,1944,33.75,35.0,35.07142857142857,36.767857142857146,-1.25
Cabai Merah,Cabai Merah Besar,2025-04-30,33.25,2025,4,18,1945,33.75,36.25,34.892857142857146,36.32142857142857,-2.5
Cabai Merah,Cabai Merah Besar,2025-05-01,33.25,2025,5,18,1946,33.25,36.25,34.464285714285715,35.642857142857146,-3.0
Cabai Merah,Cabai Merah Besar,2025-05-02,34.5,2025,5,18,1947,33.25,35.25,34.035714285714285,35.05357142857143,-2.0
Cabai Merah,Cabai Merah Besar,2025-05-05,32.75,2025,5,19,1950,34.5,35.25,33.92857142857143,34.839285714285715,-0.75
Cabai Merah,Cabai Merah Besar,2025-05-06,32.75,2025,5,19,1951,32.75,33.75,33.57142857142857,34.589285714285715,-1.0
Cabai Merah,Cabai Merah Besar,2025-05-07,34.0,2025,5,19,1952,32.75,33.75,33.42857142857143,34.339285714285715,-1.0
Cabai Merah,Cabai Merah Besar,2025-05-08,35.75,2025,5,19,1953,34.0,33.75,33.464285714285715,34.267857142857146,0.25
Cabai Merah,Cabai Merah Besar,2025-05-09,35.75,2025,5,19,1954,35.75,33.25,33.75,34.32142857142857,2.5
Cabai Merah,Cabai Merah Besar,2025-05-12,35.75,2025,5,20,1957,35.75,33.25,34.107142857142854,34.285714285714285,2.5
Cabai Merah,Cabai Merah Besar,2025-05-13,35.75,2025,5,20,1958,35.75,34.5,34.464285714285715,34.25,1.25
Cabai Merah,Cabai Merah Besar,2025-05-14,32.5,2025,5,20,1959,35.75,32.75,34.642857142857146,34.285714285714285,3.0
Cabai Merah,Cabai Merah Besar,2025-05-15,32.5,2025,5,20,1960,32.5,32.75,34.607142857142854,34.089285714285715,-0.25
Cabai Merah,Cabai Merah Besar,2025-05-16,33.75,2025,5,20,1961,32.5,34.0,34.57142857142857,34.0,-1.5
Cabai Merah,Cabai Merah Besar,2025-05-19,32.5,2025,5,21,1964,33.75,35.75,34.535714285714285,34.0,-2.0
Cabai Merah,Cabai Merah Besar,2025-05-20,30.75,2025,5,21,1965,32.5,35.75,34.07142857142857,33.910714285714285,-3.25
Cabai Merah,Cabai Merah Besar,2025-05-21,30.75,2025,5,21,1966,30.75,35.75,33.357142857142854,33.732142857142854,-5.0
Cabai Merah,Cabai Merah Besar,2025-05-22,30.0,2025,5,21,1967,30.75,35.75,32.642857142857146,33.55357142857143,-5.0
Cabai Merah,Cabai Merah Besar,2025-05-23,33.75,2025,5,21,1968,30.0,32.5,31.821428571428573,33.232142857142854,-2.5
Cabai Merah,Cabai Merah Besar,2025-05-26,32.75,2025,5,22,1971,33.75,32.5,32.0,33.30357142857143,1.25
Cabai Merah,Cabai Merah Besar,2025-05-27,33.25,2025,5,22,1972,32.75,33.75,32.035714285714285,33.30357142857143,-1.0
Cabai Merah,Cabai Merah Besar,2025-05-28,36.5,2025,5,22,1973,33.25,32.5,31.964285714285715,33.25,0.75
Cabai Merah,Cabai Merah Besar,2025-05-29,36.5,2025,5,22,1974,36.5,30.75,32.535714285714285,33.30357142857143,5.75
Cabai Merah,Cabai Merah Besar,2025-05-30,36.5,2025,5,22,1975,36.5,30.75,33.357142857142854,33.357142857142854,5.75
Cabai Merah,Cabai Merah Besar,2025-06-02,41.25,2025,6,23,1978,36.5,30.0,34.17857142857143,33.410714285714285,6.5
Cabai Merah,Cabai Merah Besar,2025-06-03,45.25,2025,6,23,1979,41.25,33.75,35.785714285714285,33.80357142857143,7.5
Cabai Merah,Cabai Merah Besar,2025-06-04,47.5,2025,6,23,1980,45.25,32.75,37.42857142857143,34.714285714285715,12.5
Cabai Merah,Cabai Merah Besar,2025-06-05,47.5,2025,6,23,1981,47.5,33.25,39.535714285714285,35.785714285714285,14.25
Cabai Merah,Cabai Merah Besar,2025-06-06,47.5,2025,6,23,1982,47.5,36.5,41.57142857142857,36.767857142857146,11.0
Cabai Merah,Cabai Merah Besar,2025-06-09,47.5,2025,6,24,1985,47.5,36.5,43.142857142857146,37.839285714285715,11.0
Cabai Merah,Cabai Merah Besar,2025-06-10,42.0,2025,6,24,1986,47.5,36.5,44.714285714285715,39.035714285714285,11.0
Cabai Merah,Cabai Merah Besar,2025-06-11,41.5,2025,6,24,1987,42.0,41.25,45.5,39.839285714285715,0.75
Cabai Merah,Cabai Merah Besar,2025-06-12,38.25,2025,6,24,1988,41.5,45.25,45.535714285714285,40.660714285714285,-3.75
Cabai Merah,Cabai Merah Besar,2025-06-13,35.25,2025,6,24,1989,38.25,47.5,44.535714285714285,40.982142857142854,-9.25
Cabai Merah,Cabai Merah Besar,2025-06-16,32.5,2025,6,25,1992,35.25,47.5,42.785714285714285,41.160714285714285,-12.25
Cabai Merah,Cabai Merah Besar,2025-06-17,31.25,2025,6,25,1993,32.5,47.5,40.642857142857146,41.107142857142854,-15.0
Cabai Merah,Cabai Merah Besar,2025-06-18,31.25,2025,6,25,1994,31.25,47.5,38.32142857142857,40.732142857142854,-16.25
Cabai Merah,Cabai Merah Besar,2025-06-19,31.25,2025,6,25,1995,31.25,42.0,36.0,40.357142857142854,-10.75
Cabai Merah,Cabai Merah Besar,2025-06-20,56.25,2025,6,25,1996,31.25,41.5,34.464285714285715,39.982142857142854,-10.25
Cabai Merah,Cabai Merah Besar,2025-06-23,41.25,2025,6,26,1999,56.25,38.25,36.57142857142857,41.05357142857143,18.0
Cabai Merah,Cabai Merah Besar,2025-06-24,38.25,2025,6,26,2000,41.25,35.25,37.0,40.767857142857146,6.0
Cabai Merah,Cabai Merah Besar,2025-06-25,32.75,2025,6,26,2001,38.25,32.5,37.42857142857143,40.107142857142854,5.75
Cabai Merah,Cabai Merah Besar,2025-06-26,29.5,2025,6,26,2002,32.75,31.25,37.464285714285715,39.05357142857143,1.5
Cabai Merah,Cabai Merah Besar,2025-06-27,29.5,2025,6,26,2003,29.5,31.25,37.214285714285715,37.767857142857146,-1.75
Cabai Merah,Cabai Merah Besar,2025-06-30,36.75,2025,6,27,2006,29.5,31.25,36.964285714285715,36.482142857142854,-1.75
Cabai Merah,Cabai Merah Besar,2025-07-01,37.5,2025,7,27,2007,36.75,56.25,37.75,36.107142857142854,-19.5
Cabai Merah,Cabai Merah Besar,2025-07-02,37.5,2025,7,27,2008,37.5,41.25,35.07142857142857,35.82142857142857,-3.75
Cabai Merah,Cabai Merah Besar,2025-07-03,35.0,2025,7,27,2009,37.5,38.25,34.535714285714285,35.767857142857146,-0.75
Cabai Merah,Cabai Merah Besar,2025-07-04,35.0,2025,7,27,2010,35.0,32.75,34.07142857142857,35.75,2.25
Cabai Merah,Cabai Merah Besar,2025-07-07,37.5,2025,7,28,2013,35.0,29.5,34.392857142857146,35.92857142857143,5.5
Cabai Merah,Cabai Merah Besar,2025-07-08,38.75,2025,7,28,2014,37.5,29.5,35.535714285714285,36.375,8.0
Cabai Merah,Cabai Merah Besar,2025-07-09,38.75,2025,7,28,2015,38.75,36.75,36.857142857142854,36.910714285714285,2.0
Cabai Merah,Cabai Merah Besar,2025-07-10,38.25,2025,7,28,2016,38.75,37.5,37.142857142857146,37.44642857142857,1.25
Cabai Merah,Cabai Merah Besar,2025-07-11,40.25,2025,7,28,2017,38.25,37.5,37.25,36.160714285714285,0.75
Cabai Merah,Cabai Merah Besar,2025-07-14,41.0,2025,7,29,2020,40.25,35.0,37.642857142857146,36.089285714285715,5.25
Cabai Merah,Cabai Merah Besar,2025-07-15,41.0,2025,7,29,2021,41.0,35.0,38.5,36.285714285714285,6.0
Cabai Merah,Cabai Merah Besar,2025-07-16,39.75,2025,7,29,2022,41.0,37.5,39.357142857142854,36.875,3.5
Cabai Merah,Cabai Merah Besar,2025-07-17,38.25,2025,7,29,2023,39.75,38.75,39.67857142857143,37.607142857142854,1.0
Cabai Merah,Cabai Merah Besar,2025-07-18,38.25,2025,7,29,2024,38.25,38.75,39.607142857142854,38.232142857142854,-0.5
Cabai Merah,Cabai Merah Besar,2025-07-21,38.25,2025,7,30,2027,38.25,38.25,39.535714285714285,38.339285714285715,0.0
Cabai Merah,Cabai Merah Besar,2025-07-22,38.25,2025,7,30,2028,38.25,40.25,39.535714285714285,38.392857142857146,-2.0
Cabai Merah,Cabai Merah Besar,2025-07-23,38.25,2025,7,30,2029,38.25,41.0,39.25,38.44642857142857,-2.75
Cabai Merah,Cabai Merah Besar,2025-07-24,38.75,2025,7,30,2030,38.25,41.0,38.857142857142854,38.67857142857143,-2.75
Cabai Merah,Cabai Merah Besar,2025-07-25,38.75,2025,7,30,2031,38.75,39.75,38.535714285714285,38.94642857142857,-1.0
Cabai Merah,Cabai Merah Besar,2025-07-28,38.75,2025,7,31,2034,38.75,38.25,38.392857142857146,39.035714285714285,0.5
Cabai Merah,Cabai Merah Besar,2025-07-29,37.5,2025,7,31,2035,38.75,38.25,38.464285714285715,39.035714285714285,0.5
Cabai Merah,Cabai Merah Besar,2025-07-30,37.0,2025,7,31,2036,37.5,38.25,38.357142857142854,38.94642857142857,-0.75
Cabai Merah,Cabai Merah Besar,2025-07-31,37.75,2025,7,31,2037,37.0,38.25,38.17857142857143,38.857142857142854,-1.25
Cabai Merah,Cabai Merah Besar,2025-08-01,37.75,2025,8,31,2038,37.75,38.25,38.107142857142854,38.67857142857143,-0.5
Cabai Merah,Cabai Merah Besar,2025-08-04,38.75,2025,8,32,2041,37.75,38.75,38.035714285714285,38.44642857142857,-1.0
Cabai Merah,Cabai Merah Besar,2025-08-05,42.5,2025,8,32,2042,38.75,38.75,38.035714285714285,38.285714285714285,0.0
Cabai Merah,Cabai Merah Besar,2025-08-06,43.0,2025,8,32,2043,42.5,38.75,38.57142857142857,38.482142857142854,3.75
Cabai Merah,Cabai Merah Besar,2025-08-07,43.0,2025,8,32,2044,43.0,37.5,39.17857142857143,38.82142857142857,5.5
Cabai Merah,Cabai Merah Besar,2025-08-08,40.5,2025,8,32,2045,43.0,37.0,39.964285714285715,39.160714285714285,6.0
Cabai Merah,Cabai Merah Besar,2025-08-11,36.75,2025,8,33,2048,40.5,37.75,40.464285714285715,39.32142857142857,2.75
Cabai Merah,Cabai Merah Besar,2025-08-12,36.75,2025,8,33,2049,36.75,37.75,40.32142857142857,39.214285714285715,-1.0
Cabai Merah,Cabai Merah Besar,2025-08-13,36.75,2025,8,33,2050,36.75,38.75,40.17857142857143,39.107142857142854,-2.0
Cabai Merah,Cabai Merah Besar,2025-08-14,36.25,2025,8,33,2051,36.75,42.5,39.892857142857146,38.964285714285715,-5.75
Cabai Merah,Cabai Merah Besar,2025-08-15,36.25,2025,8,33,2052,36.25,43.0,39.0,38.785714285714285,-6.75
Cabai Merah,Cabai Merah Besar,2025-08-18,36.25,2025,8,34,2055,36.25,43.0,38.035714285714285,38.607142857142854,-6.75
Cabai Merah,Cabai Merah Besar,2025-08-19,35.5,2025,8,34,2056,36.25,40.5,37.07142857142857,38.517857142857146,-4.25
Cabai Merah,Cabai Merah Besar,2025-08-20,35.5,2025,8,34,2057,35.5,36.75,36.357142857142854,38.410714285714285,-1.25
Cabai Merah,Cabai Merah Besar,2025-08-21,35.0,2025,8,34,2058,35.5,36.75,36.17857142857143,38.25,-1.25
Cabai Merah,Cabai Merah Besar,2025-08-22,35.0,2025,8,34,2059,35.0,36.75,35.92857142857143,38.05357142857143,-1.75
Cabai Merah,Cabai Merah Besar,2025-08-25,33.75,2025,8,35,2062,35.0,36.25,35.67857142857143,37.785714285714285,-1.25
Cabai Merah,Cabai Merah Besar,2025-08-26,33.25,2025,8,35,2063,33.75,36.25,35.32142857142857,37.160714285714285,-2.5
Cabai Merah,Cabai Merah Besar,2025-08-27,32.25,2025,8,35,2064,33.25,36.25,34.892857142857146,36.464285714285715,-3.0
Cabai Merah,Cabai Merah Besar,2025-08-28,32.0,2025,8,35,2065,32.25,35.5,34.32142857142857,35.69642857142857,-3.25
Cabai Merah,Cabai Merah Besar,2025-08-29,32.0,2025,8,35,2066,32.0,35.5,33.82142857142857,35.089285714285715,-3.5
Cabai Merah,Cabai Merah Besar,2025-09-01,33.0,2025,9,36,2069,32.0,35.0,33.32142857142857,34.75,-3.0
Cabai Merah,Cabai Merah Besar,2025-09-02,31.75,2025,9,36,2070,33.0,35.0,33.035714285714285,34.482142857142854,-2.0
Cabai Merah,Cabai Merah Besar,2025-09-03,32.0,2025,9,36,2071,31.75,33.75,32.57142857142857,34.125,-2.0
Cabai Merah,Cabai Merah Besar,2025-09-04,32.75,2025,9,36,2072,32.0,33.25,32.32142857142857,33.82142857142857,-1.25
Cabai Merah,Cabai Merah Besar,2025-09-05,32.75,2025,9,36,2073,32.75,32.25,32.25,33.57142857142857,0.5
Cabai Merah,Cabai Merah Besar,2025-09-08,34.25,2025,9,37,2076,32.75,32.0,32.32142857142857,33.32142857142857,0.75
Cabai Merah,Cabai Merah Besar,2025-09-09,34.25,2025,9,37,2077,34.25,32.0,32.642857142857146,33.232142857142854,2.25
Cabai Merah,Cabai Merah Besar,2025-09-10,34.25,2025,9,37,2078,34.25,33.0,32.964285714285715,33.142857142857146,1.25
Cabai Merah,Cabai Merah Besar,2025-09-11,34.25,2025,9,37,2079,34.25,31.75,33.142857142857146,33.089285714285715,2.5
Cabai Merah,Cabai Merah Besar,2025-09-12,36.75,2025,9,37,2080,34.25,32.0,33.5,33.035714285714285,2.25
Cabai Merah,Cabai Merah Besar,2025-09-15,37.75,2025,9,38,2083,36.75,32.75,34.17857142857143,33.25,4.0
Cabai Merah,Cabai Merah Besar,2025-09-16,40.0,2025,9,38,2084,37.75,32.75,34.892857142857146,33.57142857142857,5.0
Cabai Merah,Cabai Merah Besar,2025-09-17,42.5,2025,9,38,2085,40.0,34.25,35.92857142857143,34.125,5.75
Cabai Merah,Cabai Merah Besar,2025-09-18,42.5,2025,9,38,2086,42.5,34.25,37.107142857142854,34.875,8.25
Cabai Merah,Cabai Merah Besar,2025-09-19,45.0,2025,9,38,2087,42.5,34.25,38.285714285714285,35.625,8.25
Cabai Merah,Cabai Merah Besar,2025-09-22,51.25,2025,9,39,2090,45.0,34.25,39.82142857142857,36.482142857142854,10.75
Cabai Merah,Cabai Merah Besar,2025-09-23,52.75,2025,9,39,2091,51.25,36.75,42.25,37.875,14.5
Cabai Merah,Cabai Merah Besar,2025-09-24,52.75,2025,9,39,2092,52.75,37.75,44.535714285714285,39.357142857142854,15.0
Cabai Merah,Cabai Merah Besar,2025-09-25,56.25,2025,9,39,2093,52.75,40.0,46.67857142857143,40.785714285714285,12.75
Cabai Merah,Cabai Merah Besar,2025-09-26,56.25,2025,9,39,2094,56.25,42.5,49.0,42.464285714285715,13.75
Cabai Merah,Cabai Merah Besar,2025-09-29,52.5,2025,9,40,2097,56.25,42.5,50.964285714285715,44.035714285714285,13.75
Cabai Merah,Cabai Merah Besar,2025-09-30,52.5,2025,9,40,2098,52.5,45.0,52.392857142857146,45.339285714285715,7.5
Cabai Merah,Cabai Merah Besar,2025-10-01,52.5,2025,10,40,2099,52.5,51.25,53.464285714285715,46.642857142857146,1.25
Cabai Merah,Cabai Merah Besar,2025-10-02,51.25,2025,10,40,2100,52.5,52.75,53.642857142857146,47.94642857142857,-0.25
Cabai Merah,Cabai Merah Besar,2025-10-03,50.0,2025,10,40,2101,51.25,52.75,53.42857142857143,48.982142857142854,-1.5
Cabai Merah,Cabai Merah Besar,2025-10-06,52.5,2025,10,41,2104,50.0,56.25,53.035714285714285,49.857142857142854,-6.25
Cabai Merah,Cabai Merah Besar,2025-10-07,52.75,2025,10,41,2105,52.5,56.25,52.5,50.75,-3.75
Cabai Merah,Cabai Merah Besar,2025-10-08,52.75,2025,10,41,2106,52.75,52.5,52.0,51.482142857142854,0.25
Cabai Merah,Cabai Merah Besar,2025-10-09,56.25,2025,10,41,2107,52.75,52.5,52.035714285714285,52.214285714285715,0.25
Cabai Merah,Cabai Merah Besar,2025-10-10,55.75,2025,10,41,2108,56.25,52.5,52.57142857142857,53.017857142857146,3.75
Cabai Merah,Cabai Merah Besar,2025-10-13,58.75,2025,10,42,2111,55.75,51.25,53.035714285714285,53.339285714285715,4.5
Cabai Merah,Cabai Merah Besar,2025-10-14,58.75,2025,10,42,2112,58.75,50.0,54.107142857142854,53.767857142857146,8.75
Cabai Merah,Cabai Merah Besar,2025-10-15,57.75,2025,10,42,2113,58.75,52.5,55.357142857142854,54.19642857142857,6.25
Cabai Merah,Cabai Merah Besar,2025-10-16,57.25,2025,10,42,2114,57.75,52.75,56.107142857142854,54.30357142857143,5.0
Cabai Merah,Cabai Merah Besar,2025-10-17,55.25,2025,10,42,2115,57.25,52.75,56.75,54.375,4.5
Cabai Merah,Cabai Merah Besar,2025-10-20,51.25,2025,10,43,2118,55.25,56.25,57.107142857142854,54.57142857142857,-1.0
Cabai Merah,Cabai Merah Besar,2025-10-21,50.75,2025,10,43,2119,51.25,55.75,56.392857142857146,54.482142857142854,-4.5
Cabai Merah,Cabai Merah Besar,2025-10-22,47.5,2025,10,43,2120,50.75,58.75,55.67857142857143,54.357142857142854,-8.0
Cabai Merah,Cabai Merah Besar,2025-10-23,45.75,2025,10,43,2121,47.5,58.75,54.07142857142857,54.089285714285715,-11.25
Cabai Merah,Cabai Merah Besar,2025-10-24,45.0,2025,10,43,2122,45.75,57.75,52.214285714285715,53.785714285714285,-12.0
Cabai Merah,Cabai Merah Besar,2025-10-27,43.5,2025,10,44,2125,45.0,57.25,50.392857142857146,53.25,-12.25
Cabai Merah,Cabai Merah Besar,2025-10-28,43.0,2025,10,44,2126,43.5,55.25,48.42857142857143,52.589285714285715,-11.75
Cabai Merah,Cabai Merah Besar,2025-10-29,47.5,2025,10,44,2127,43.0,51.25,46.67857142857143,51.892857142857146,-8.25
Cabai Merah,Cabai Merah Besar,2025-10-30,47.5,2025,10,44,2128,47.5,50.75,46.142857142857146,51.267857142857146,-3.25
Cabai Merah,Cabai Merah Besar,2025-10-31,54.5,2025,10,44,2129,47.5,47.5,45.67857142857143,50.67857142857143,0.0
Cabai Merah,Cabai Merah Besar,2025-11-03,57.75,2025,11,45,2132,54.5,45.75,46.67857142857143,50.375,8.75
Cabai Merah,Cabai Merah Besar,2025-11-04,58.75,2025,11,45,2133,57.75,45.0,48.392857142857146,50.30357142857143,12.75
Cabai Merah,Cabai Merah Besar,2025-11-05,60.0,2025,11,45,2134,58.75,43.5,50.357142857142854,50.375,15.25
Cabai Merah,Cabai Merah Besar,2025-11-06,62.5,2025,11,45,2135,60.0,43.0,52.714285714285715,50.57142857142857,17.0
Cabai Merah,Cabai Merah Besar,2025-11-07,63.75,2025,11,45,2136,62.5,47.5,55.5,51.089285714285715,15.0
Cabai Merah,Cabai Merah Besar,2025-11-10,62.5,2025,11,46,2139,63.75,47.5,57.82142857142857,51.982142857142854,16.25
Cabai Merah,Cabai Merah Besar,2025-11-11,62.5,2025,11,46,2140,62.5,54.5,59.964285714285715,52.82142857142857,8.0
Cabai Merah,Cabai Merah Besar,2025-11-12,62.5,2025,11,46,2141,62.5,57.75,61.107142857142854,53.892857142857146,4.75
Cabai Merah,Cabai Merah Besar,2025-11-13,62.5,2025,11,46,2142,62.5,58.75,61.785714285714285,55.089285714285715,3.75
Cabai Merah,Cabai Merah Besar,2025-11-14,60.0,2025,11,46,2143,62.5,60.0,62.32142857142857,56.339285714285715,2.5
Cabai Merah,Cabai Merah Besar,2025-11-17,57.5,2025,11,47,2146,60.0,62.5,62.32142857142857,57.517857142857146,-2.5
Cabai Merah,Cabai Merah Besar,2025-11-18,57.5,2025,11,47,2147,57.5,63.75,61.607142857142854,58.55357142857143,-6.25
Cabai Merah,Cabai Merah Besar,2025-11-19,59.75,2025,11,47,2148,57.5,62.5,60.714285714285715,59.267857142857146,-5.0
Cabai Merah,Cabai Merah Besar,2025-11-20,59.75,2025,11,47,2149,59.75,62.5,60.32142857142857,60.142857142857146,-2.75
Cabai Merah,Cabai Merah Besar,2025-11-21,58.75,2025,11,47,2150,59.75,62.5,59.92857142857143,60.517857142857146,-2.75
Cabai Merah,Cabai Merah Besar,2025-11-24,55.0,2025,11,48,2153,58.75,62.5,59.392857142857146,60.589285714285715,-3.75
Cabai Merah,Cabai Merah Besar,2025-11-25,52.5,2025,11,48,2154,55.0,60.0,58.32142857142857,60.32142857142857,-5.0
Cabai Merah,Cabai Merah Besar,2025-11-26,52.5,2025,11,48,2155,52.5,57.5,57.25,59.785714285714285,-5.0
Cabai Merah,Cabai Merah Besar,2025-11-27,52.5,2025,11,48,2156,52.5,57.5,56.535714285714285,59.07142857142857,-5.0
Cabai Merah,Cabai Merah Besar,2025-11-28,55.0,2025,11,48,2157,52.5,59.75,55.82142857142857,58.267857142857146,-7.25
Cabai Merah,Cabai Merah Besar,2025-12-01,52.5,2025,12,49,2160,55.0,59.75,55.142857142857146,57.732142857142854,-4.75
Cabai Merah,Cabai Merah Besar,2025-12-02,50.0,2025,12,49,2161,52.5,58.75,54.107142857142854,57.017857142857146,-6.25
Cabai Merah,Cabai Merah Besar,2025-12-03,50.0,2025,12,49,2162,50.0,55.0,52.857142857142854,56.125,-5.0
Cabai Merah,Cabai Merah Besar,2025-12-04,50.0,2025,12,49,2163,50.0,52.5,52.142857142857146,55.232142857142854,-2.5
Cabai Merah,Cabai Merah Besar,2025-12-05,48.75,2025,12,49,2164,50.0,52.5,51.785714285714285,54.517857142857146,-2.5
Cabai Merah,Cabai Merah Besar,2025-12-08,53.25,2025,12,50,2167,48.75,52.5,51.25,53.892857142857146,-3.75
Cabai Merah,Cabai Merah Besar,2025-12-09,53.25,2025,12,50,2168,53.25,55.0,51.357142857142854,53.589285714285715,-1.75
Cabai Merah,Cabai Merah Besar,2025-12-11,52.5,2025,12,50,2170,53.25,52.5,51.107142857142854,53.125,0.75
Cabai Merah,Cabai Merah Besar,2025-12-12,52.5,2025,12,50,2171,52.5,50.0,51.107142857142854,52.607142857142854,2.5
